Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
VA256C0031,236220,2007-08-02,3600,Z149,Southeast,YMJ3JX2JBJT7,447280,3,0,Restricted,1
47PK1221C0003,236220,2020-11-16,4740,Z1AA,West,V5B6HWYSAM48,11058,0,0,Open,1
N4008509C0152,236220,2009-01-15,1700,Z119,Midwest,N2WKZLLGTLL7,3203610,1,200088,Open,""
00063200304DNBCHC030035,236220,2003-04-15,1406,Y129,Southeast,GLBAMN9Q7JN7,1876027,8,86442,Open,1
AG3K15503K1552600,236220,2005-08-15,12H2,Y119,West,SNT4GWKF69F7,3062728,8,294853,Restricted,1
VA250C0367,236220,2009-04-08,3600,Z141,Southeast,HKZJSL7E9ZB3,335621,4,31971,Restricted,1
W9126G09C8251,236220,2009-09-29,2100,Y199,Southwest,H8ZXCH5PPEQ1,15631000,13,2060181,Restricted,1
W5KA4N12C0073,236220,2012-08-28,2100,Y1CZ,Southeast,LN9PU5M2YZN5,710961,2,8618,Open,1
W9126G17C0088,236220,2017-09-21,2100,Z2AA,Southwest,D6BCWJLLFPB9,614432,1,18866,Restricted,1
47PE0719C0014,236220,2019-07-03,4740,Z2AA,Southeast,CSNUKRQBGRT9,11598,0,0,Open,1
HSCG8305C3SRA38,236220,2005-09-20,7008,Z199,Southeast,D99PQ68JZ8N3,131431,1,0,Restricted,1
W9124Q06C0262,236220,2006-09-30,2100,Y299,Southwest,ND3DN14Y3RA1,35364,1,2100,Restricted,1
12619718C0002,236220,2018-05-31,12K3,Z1DB,Midwest,LZL3J61WVEY5,646794,7,69987,Restricted,1
FA449709C0010,236220,2009-09-29,5700,Z111,Northeast,NALLBVL1HRM4,1219000,11,294956,Open,""
GS04P12EXC0123,236220,2012-09-04,4740,Z2AA,Southeast,G5ZNNT3951L3,26933,0,0,Open,1
INP16PC00836,236220,2016-09-23,1443,Z2JZ,Southeast,KY8HD7R6GL46,319235,2,0,Restricted,1
V642C529,236220,2004-10-06,3600,4140,Northeast,NALLBVL1HRM4,2583000,0,0,Open,8
W912HN08C0055,236220,2008-09-22,2100,Y199,Southeast,ZHNRNJRXX3K3,4239372,2,30112,Open,4
W9124N10C0119,236220,2010-09-26,2100,Y152,West,ZVWSGBBSJWZ8,555000,1,27000,Restricted,1
36C25624C0035,236220,2024-06-24,3600,Y1DA,Southwest,J1G9DCN8USK5,11742777,0,0,Open,2
89243318CFE000002,236220,2018-04-27,8900,Z2JZ,West,RZLGLTQAKLA3,130642,2,3416,Restricted,1
VA52812C0148,236220,2012-07-13,3600,Y1DA,Northeast,CBHGJF4MMQ27,2838000,8,651394,Open,2
HQ009505C0007,236220,2005-02-11,97F5,Z111,Southeast,EMDTFKG82L85,5533,0,0,Open,""
GS08P08JBC0118,236220,2008-06-19,4740,Z111,West,T29KPANQL3H2,154651,1,9000,Restricted,1
AG32SCC150041,236220,2015-08-20,12H2,Y1DB,Midwest,KNWJA7HGJPZ6,31708,0,0,Restricted,1
VA24714C0260,236220,2014-07-24,3600,Y1DA,Southeast,CJJQY5L3E4A5,778247,0,0,Open,3
FA252109C0027,236220,2009-05-20,5700,Z119,Southeast,MQTRV3XU9LZ3,349208,0,0,Open,""
INL10PC00492,236220,2010-04-21,1422,Y127,West,Z5CLVUBCPUG2,505000,3,9136,Open,7
V550C53009,236220,2005-09-30,3600,Z141,Midwest,UWHGGMGE6SJ4,1161384,4,49596,Restricted,1
AG32SCC140123,236220,2014-09-30,12H2,Z2JZ,Southeast,V5NWWR9UUJR8,829636,1,33870,Restricted,1
GS11P15YTC0225,236220,2015-08-12,4740,Z2AZ,Southeast,JT38L2GHNN23,3095,0,0,Restricted,1
DTFANE09C00004,236220,2008-11-10,6920,Y123,Southeast,ERCTTNBUWHU9,21999750,26,2361199,Open,3
GS11P09ZGC0187,236220,2009-02-26,4740,Z111,Southeast,MN2UX8N12BK7,561435,1,19462,Restricted,1
36C25622C0008,236220,2021-12-01,3600,Z2DA,Southeast,JXV3U9RCELK4,10494194,5,642192,Open,2
VA247RA1330,236220,2010-07-22,3600,Z141,Southeast,FAYAL13F2KB1,569260,0,0,Open,1
GS11P16YTC7210,236220,2016-09-21,4740,Y1AA,Southeast,U5DQULM6TFH5,7800,0,0,Open,1
HQ003420C0182,236220,2020-09-30,97F5,Z2AA,Southeast,DV9FJK9Y3MD3,1340938,9,120376,Open,""
36C25622C0104,236220,2022-09-23,3600,Y1JZ,Northeast,RAZVNQ7ENNP4,1187819,2,0,Open,3
W912JV15C0015,236220,2015-09-28,2100,Z1BZ,West,CNFPL9N642Y4,672257,3,15000,Restricted,1
GS11P16NWC7097,236220,2016-09-30,4740,Z1AA,Southeast,DRPKKLLCYMJ5,30537,0,0,Open,1
N6945008C4069,236220,2008-08-29,1700,Z141,Southeast,MQTRV3XU9LZ3,303714,0,0,Open,""
