Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($)
GS08P06JBC3032,236220,2006-04-11,4740,Z111,West,EUYMNJ7NW4L6,102961,5,118079
HSFLBP09C00001,236220,2009-09-18,7015,Y142,Midwest,L4RCZFWSAXA8,3240446,161,1087334147
W5K9FH11C0174,236220,2011-06-12,2100,5410,Southeast,LN9PU5M2YZN5,97269,3,400
N4008016C0173,236220,2016-09-28,1700,Y1AZ,Southeast,NT2MD1MYLRE9,4511000,7,1438787
GS11P12YTC0289,236220,2012-10-16,4740,Z2AA,Southeast,EPQLQG38JBZ1,137500,2,6698
W5J9JE11C0013,236220,2010-12-30,2100,Y164,Southeast,LN9PU5M2YZN5,4380000,1,0
47PK1918C0002,236220,2018-02-01,4740,Z2AA,West,V5MKEHWC24D1,3800,1,0
GS10P04XCC0007,236220,2003-11-18,4740,Z119,West,MH64CMNTJ6L1,9876,1,0
FA308909C0001,236220,2008-10-31,5700,Z111,Southwest,EN3RKWNJ1GY7,184257,0,0
GS10P12XFC0019,236220,2012-07-19,4740,Z2AA,West,KPNDMX2KN4H8,100253,2,0
W9124Q10C0535,236220,2010-09-23,2100,Y299,Southwest,YGPJYCFBZKJ5,5318,0,0
DTFAWN14C00133,236220,2014-03-25,6920,Y1BA,Midwest,FCD4Q28F5CE3,201894,2,119714
AG447UC080115,236220,2008-09-11,12C2,Y199,Southwest,DB1UVHNN71V4,3668000,7,908143
GS02P09PWC0014,236220,2010-02-08,4740,Z111,Northeast,GD6AEMR6MHK3,4599000,32,734943
GS04P10EXC0132,236220,2010-09-07,4740,Z111,Southeast,ZQ2CCJ452CV9,376895,1,47818
DJBP0700CC00000023,236220,2011-09-26,1540,Y111,West,XMKLMV8GCWJ5,10810925,8,3537654
GS11P13YEC0199,236220,2013-08-27,4740,Z2AA,Southeast,N8VQYJWD8CR5,258933,1,0
47PE0217C0008,236220,2017-07-25,4740,Z2AA,Southeast,MDFNAY5HUNA6,29005,0,0
HSCG3110CPAA293,236220,2010-06-25,7008,Z299,West,KWNNLQLCXMX3,21888,2,500
36C25218C0155,236220,2018-05-04,3600,Z2DA,Midwest,PTSCYLWKCFK3,71348,0,0
FA486109CA001,236220,2008-12-19,5700,Y119,West,GNTWD6VYYMH8,839779,0,0
36C26324C0087,236220,2024-09-20,3600,Z1DA,Southeast,GNGPUJ9F9AC9,2137288,0,0
SAQMMA17C0136,236220,2017-06-01,1900,Y1AZ,Southeast,ESA1GAW2ER55,746500,2,0
36C25922C0013,236220,2021-12-15,3600,Z2DA,Southeast,VDGANBVH9TT5,13977054,3,404843
N6274207C1308,236220,2007-07-05,1700,Y142,West,VSWJHUYYEWN9,6763000,7,271199
47PM0318C0003,236220,2018-04-18,4740,Z2AA,Northeast,M4T6NF1QF2T3,209000,5,9353
W9123819C0014,236220,2019-04-26,2100,Y1PZ,West,WF6HRUJK4AX6,169209,4,48060
36C25924C0135,236220,2024-09-09,3600,Z2DA,West,QJZ3G3E1VCS5,749252,1,376300
140P6323C0008,236220,2023-08-04,1443,Z1LZ,Midwest,WSLAZ4R5V1X1,449100,0,0
GS04P11EXC0003,236220,2010-10-06,4740,Z111,Southeast,M4K8BVRU6MS3,74696,0,0
FA441710C0028,236220,2010-09-27,5700,Y111,Southeast,F4YVA3KTDAH7,777313,5,12651
DEFE0010687,236220,2012-09-11,8900,Z2JZ,Southeast,F55NFMKL7FD4,90741,1,0
FA667513C0010,236220,2013-09-30,5700,Z2AA,Southwest,G5FSXM9679T5,13716,0,0
V656C459B,236220,2006-02-28,3600,Z149,Midwest,WA5LLTTKLM64,489335,0,0
W9127S07C6015,236220,2007-09-28,2100,Z199,Midwest,GMRJWAABE3F5,537006,6,538977
GS04P16EXC7121,236220,2016-05-24,4740,Z2AA,Southeast,MDFNAY5HUNA6,523144,2,15628
FA521520C0044,236220,2020-09-30,5700,P400,West,HM1PS6FAK6U7,1064886,0,0
N6945012C6847,236220,2012-09-30,1700,Z2GZ,Southwest,YTULSSX1ELU3,1721075,7,135234
W5J9JE10C0067,236220,2010-08-31,2100,Y199,Southeast,LN9PU5M2YZN5,1715800,3,82789
N4008520C0025,236220,2020-05-15,1700,Z2FC,Northeast,LCJ3FY3T4J43,27029098,40,4964270
N6247306C6684,236220,2006-09-30,1700,Z199,West,EMVWFLVNM2C7,2825000,2,115811
VA248C1521,236220,2010-06-30,3600,Y111,Southeast,JN1MS1MVSNT1,309987,3,43475
W912DY13C0032,236220,2013-09-29,2100,Z2DA,Southeast,C1CCESCMJUY1,3533260,0,0
36C77624C0055,236220,2024-07-02,3600,Y1DA,Midwest,N6CTZBFDV5J6,55584000,1,0
W90U4210C4124,236220,2010-07-21,2100,Y112,Southeast,LN9PU5M2YZN5,94346,2,70774
W9123613C0034,236220,2013-03-14,2100,Y1AZ,Southeast,FF6AMB8VQ5K7,1219000,9,215169
36C25620C0094,236220,2020-04-20,3600,Z2DA,Southeast,NWJ1Z3M5EAE5,114126,0,0
12905B20C0008,236220,2020-08-27,12H2,Z2AA,West,GJ38U159CDH7,273688,2,317097
N6945012C2759,236220,2012-05-18,1700,Y1AZ,Southeast,GRUVBCL86B39,144355,1,0
140P2018C0089,236220,2018-09-21,1443,Y1NZ,West,GPGGLWNXJE13,461500,2,0
36C77624C0112,236220,2024-09-12,3600,Y1LZ,West,EYZKZNRMNJA8,19730000,0,0
VA24413C0360,236220,2013-07-29,3600,Z2DA,Northeast,LLJ1B99MJ5T1,4698000,9,1762554
HSCG4216NPCV395,236220,2016-05-03,7008,Z1AZ,Northeast,ELCTE4A4WE96,23424,1,0
FA820116C0053,236220,2016-09-27,5700,Z2JZ,West,MXN8TV7ETNV6,54994,0,0
INR10PC10R37,236220,2010-07-09,1425,Z199,West,KR5GU7KUBPY4,117950,4,2700
VA25609C0697,236220,2009-09-22,3600,Y141,Southeast,LHQGYCQEGCV1,37268,0,0
VA52812C0041,236220,2012-04-09,3600,Z1AZ,Northeast,R34MRBPK3E94,112500,0,0
GS11P08YTC0077,236220,2008-01-03,4740,Z111,Southeast,MJ5VJD4PT115,9832,0,0
VA259C1105,236220,2011-10-05,3600,Y1DA,West,JLR9TLU8GAU3,568596,1,6244
VA243C0106,236220,2007-09-29,3600,AD61,Northeast,GH63NJLPWE11,646000,0,0
VA247C0361,236220,2008-03-26,3600,Z141,Southeast,RKU3PZV6MPP7,1231715,2,24407
VA250C0264,236220,2008-09-25,3600,Z141,Midwest,V212DFSC2M61,491500,4,2065
75N99022C00035,236220,2022-08-31,7529,Y1JZ,West,R9JCCCG5ETB6,1184560,5,2001510
N4008008C4428,236220,2008-09-19,1700,Z199,Southeast,QJ4AKC5K72D5,764000,11,544822
GS03P15QPC0004,236220,2015-09-16,4740,Z2AA,Southeast,NFZ6NXT47Y76,126504,2,0
VA247C1331,236220,2010-09-29,3600,Z141,Southeast,ZAU2MU43CZT1,3506263,5,1190535
INP11PC81392,236220,2011-09-23,1443,Z199,West,VHKDK4PLJ1F9,164262,2,3071
36C24922C0047,236220,2022-01-26,3600,Z1DA,Southeast,F9MGMBN1KWW4,1739100,2,0
VA245C0355,236220,2009-05-29,3600,Z141,Southeast,UMLBNN6XTMJ7,1791583,8,18271
GS09P08WLC0032,236220,2008-09-30,4740,Z111,West,UD7NEZW7DAU3,73367,3,4755
47PK1422C0011,236220,2022-09-09,4740,Z2AA,West,V5B6HWYSAM48,55880,0,0
V538C399,236220,2005-09-30,3600,Z149,Northeast,FM5XBK93G6C1,688027,2,21554
W9123806C0008,236220,2006-02-15,2100,Y199,West,LBPZKQ5ENZJ8,17452000,18,19956155
N6247312C0027,236220,2012-09-25,1700,Z2GZ,West,DC4TJFT12FV4,659563,0,0
N6945016C4449,236220,2016-09-09,1700,Z2AA,Southeast,KYDHEKQV9LK3,800713,3,50074
W91QV123C0053,236220,2023-09-11,2100,Z2AA,Southeast,JJG9BJQBFB78,1837782,0,0
VA26012C0007,236220,2012-06-14,3600,Y1DZ,West,J7DMM4T6DLH7,8516115,12,500570
89243320CFE000043,236220,2020-04-15,8900,Z2JZ,West,RZLGLTQAKLA3,77520,2,72369
GS11P09MAM0234,236220,2009-06-19,4740,Y111,Southeast,LUTUXVEC2UK8,13104,1,2892
GS11P11YTC0024,236220,2010-11-02,4740,Z111,Southeast,P1KKSLMESXG1,3826,0,0
AG0261C100031,236220,2010-09-01,12C2,AD61,Southwest,G1DMJZKBDRZ5,938829,3,51
GS08P16JBC7022,236220,2016-05-24,4740,Y1AA,West,ZF9TWHMF62K3,8686,0,0
GS11P15YTC0200,236220,2015-05-05,4740,Y1AA,Southeast,C8YXMSHK3N34,1832972,2,279040
